Date,Open,High,Low,Close,Adj Close,Volume
2018-04-10,155.029999,156.600006,154.750000,155.389999,134.324646,3806400
2018-04-11,154.369995,155.779999,153.880005,155.360001,134.298691,3306500
2018-04-12,156.750000,158.979996,156.669998,158.070007,136.641312,5639400
2018-04-13,158.669998,159.220001,155.910004,156.710007,135.465668,4057100
2018-04-16,157.990005,159.139999,157.669998,157.889999,136.485703,4186800
2018-04-17,158.820007,162.000000,158.509995,160.910004,139.096329,10207500
2018-04-18,152.139999,152.630005,148.259995,148.789993,128.619339,20381700
2018-04-19,149.190002,149.210007,146.619995,147.699997,127.677116,8086100
2018-04-20,147.899994,147.970001,144.509995,144.899994,125.256699,8265600
2018-04-23,145.029999,145.960007,144.330002,145.860001,126.086571,5315600
2018-04-24,146.509995,147.300003,144.529999,145.559998,125.827209,4916500
2018-04-25,145.789993,146.399994,144.110001,145.940002,126.155724,7326400
2018-04-26,146.600006,147.360001,146.199997,146.720001,126.829964,4265800
2018-04-27,146.839996,147.250000,145.660004,146.479996,126.622505,3205500
2018-04-30,146.860001,147.380005,144.960007,144.960007,125.308563,4415500
2018-05-01,144.649994,145.020004,143.470001,145.000000,125.343155,4433400
2018-05-02,144.460007,144.820007,142.070007,142.449997,123.138832,5194900
2018-05-03,142.130005,142.229996,139.899994,141.990005,122.741188,5018600
2018-05-04,141.100006,144.350006,140.279999,143.910004,124.400902,4402200
2018-05-07,144.000000,144.320007,142.639999,143.220001,123.804428,3657000
2018-05-08,143.000000,143.509995,142.059998,143.000000,123.614258,5369100
2018-05-09,141.899994,143.020004,141.279999,142.610001,124.645607,4196000
2018-05-10,143.149994,144.330002,143.009995,144.240005,126.070305,3726600
2018-05-11,144.110001,144.850006,143.580002,144.139999,125.982887,3073200
2018-05-14,144.470001,145.119995,144.139999,144.300003,126.122734,3216100
2018-05-15,143.500000,143.990005,142.919998,143.740005,125.633301,4089400
2018-05-16,143.699997,145.029999,143.270004,144.630005,126.411186,3168700
2018-05-17,144.500000,145.190002,143.770004,144.500000,126.297554,3147700
2018-05-18,144.470001,144.940002,143.990005,144.080002,125.930458,2682200
2018-05-21,144.949997,146.039993,144.679993,145.490005,127.162834,2894700
2018-05-22,145.520004,146.199997,145.000000,145.089996,126.813194,2284000
2018-05-23,144.350006,144.699997,143.479996,144.669998,126.446144,3459700
2018-05-24,144.389999,144.479996,142.949997,144.070007,125.921738,3398700
2018-05-25,143.899994,144.570007,143.460007,143.639999,125.545868,4914300
2018-05-29,142.529999,142.889999,140.210007,141.220001,123.430725,4537600
2018-05-30,141.899994,143.100006,141.820007,142.619995,124.654366,5118500
2018-05-31,142.809998,142.809998,141.050003,141.309998,123.509384,6830300
2018-06-01,142.429993,142.839996,141.619995,141.949997,124.068748,3857500
2018-06-04,142.300003,143.169998,142.179993,143.039993,125.021461,3035300
2018-06-05,143.050003,144.080002,143.039993,143.699997,125.598312,2836000
2018-06-06,144.339996,144.720001,143.539993,144.710007,126.481102,3220100
2018-06-07,145.000000,146.699997,144.929993,145.360001,127.049225,4316500
2018-06-08,145.000000,146.429993,144.369995,146.139999,127.730949,5210500
2018-06-11,146.619995,147.410004,146.139999,146.580002,128.115524,3260000
2018-06-12,147.100006,147.520004,146.619995,146.869995,128.368988,2640500
2018-06-13,146.789993,147.470001,146.199997,146.350006,127.914505,2968200
2018-06-14,146.649994,146.979996,145.089996,145.199997,126.909363,3326300
2018-06-15,144.899994,145.470001,143.699997,145.389999,127.075439,9116000
2018-06-18,144.179993,144.520004,143.139999,144.479996,126.280067,4286400
2018-06-19,143.119995,144.220001,142.949997,143.899994,125.773102,3487000
2018-06-20,144.220001,144.520004,142.410004,142.630005,124.663116,3329900
2018-06-21,142.589996,143.139999,140.830002,141.250000,123.456947,3887700
2018-06-22,141.639999,141.809998,140.779999,141.279999,123.483170,5611300
2018-06-25,140.399994,140.399994,138.279999,138.789993,121.306816,8937100
2018-06-26,139.360001,139.850006,138.330002,139.080002,121.560287,4139500
2018-06-27,139.110001,139.779999,137.449997,137.479996,120.161842,4101800
2018-06-28,138.100006,140.539993,137.949997,140.039993,122.399338,4523700
2018-06-29,140.320007,141.360001,139.610001,139.699997,122.102196,3710100
2018-07-02,138.279999,140.220001,138.199997,139.860001,122.242020,3405400
2018-07-03,140.649994,140.940002,139.369995,139.570007,121.988564,1963200
2018-07-05,140.479996,141.429993,139.929993,141.429993,123.614243,3744700
2018-07-06,141.529999,142.940002,141.169998,142.479996,124.532013,2849000
2018-07-09,142.589996,144.720001,142.470001,144.389999,126.201401,3904700
2018-07-10,144.509995,145.589996,144.259995,144.710007,126.481102,3777000
2018-07-11,144.000000,146.190002,144.000000,144.940002,126.682121,3526600
2018-07-12,145.850006,146.830002,145.740005,146.449997,128.001907,3119500
2018-07-13,146.449997,146.979996,145.800003,145.899994,127.521172,3062600
2018-07-16,145.669998,145.789993,144.210007,145.460007,127.136620,3468800
2018-07-17,144.750000,145.000000,143.339996,143.490005,125.414764,5096700
2018-07-18,143.509995,144.800003,142.740005,144.520004,126.315010,6935300
2018-07-19,147.850006,150.539993,147.250000,149.240005,130.440460,14655800
2018-07-20,148.580002,148.860001,146.259995,146.350006,127.914505,6414600
2018-07-23,146.350006,146.699997,145.009995,145.699997,127.346382,3897900
2018-07-24,146.699997,147.039993,145.919998,146.380005,127.940704,3891600
2018-07-25,146.009995,146.649994,145.500000,146.619995,128.150482,3630900
2018-07-26,147.429993,149.270004,146.630005,146.710007,128.229172,4778000
2018-07-27,146.889999,147.139999,144.660004,145.149994,126.865662,3749300
2018-07-30,144.800003,146.240005,144.690002,145.490005,127.162834,3608200
2018-07-31,145.740005,145.800003,144.160004,144.929993,126.673378,5474200
2018-08-01,144.759995,145.190002,143.339996,143.500000,125.423508,3388400
2018-08-02,142.860001,143.360001,142.330002,142.960007,124.951515,3841400
2018-08-03,143.240005,147.919998,143.000000,147.699997,129.094437,8053600
2018-08-06,146.949997,147.199997,145.570007,146.029999,127.634796,3913700
2018-08-07,146.649994,147.639999,146.350006,147.009995,128.491364,3508800
2018-08-08,147.330002,147.429993,146.240005,146.889999,128.386459,3581100
2018-08-09,145.529999,145.940002,144.729996,144.770004,127.900566,3093500
2018-08-10,144.500000,145.070007,143.880005,144.479996,127.644341,3003100
2018-08-13,144.149994,144.300003,142.529999,142.710007,126.080620,2858500
2018-08-14,143.000000,143.820007,142.929993,143.360001,126.654869,2860000
2018-08-15,142.550003,144.000000,142.000000,143.910004,127.140770,4241500
2018-08-16,144.369995,145.679993,144.369995,145.339996,128.404129,5250700
2018-08-17,144.789993,146.389999,144.690002,146.059998,129.040253,2678600
2018-08-20,146.369995,147.160004,146.149994,146.509995,129.437805,2499700
2018-08-21,147.000000,147.119995,145.889999,145.970001,128.960724,3106900
2018-08-22,146.009995,146.160004,145.190002,145.240005,128.315811,2389000
2018-08-23,145.039993,145.520004,144.750000,145.369995,128.430618,2220400
2018-08-24,145.460007,146.089996,144.869995,146.039993,129.022568,2776600
2018-08-27,146.940002,147.619995,146.520004,146.690002,129.596832,3491600
2018-08-28,146.949997,146.990005,146.190002,146.589996,129.508484,2455300
2018-08-29,146.869995,147.929993,146.600006,147.539993,130.347794,3153800
2018-08-30,147.029999,147.300003,145.250000,145.929993,128.925385,3340400
2018-08-31,145.720001,146.779999,145.539993,146.479996,129.411285,3488500
2018-09-04,145.979996,146.190002,144.809998,145.679993,128.704514,3326200
2018-09-05,145.190002,146.750000,145.050003,146.660004,129.570328,3126500
2018-09-06,146.880005,147.660004,145.539993,146.389999,129.331802,4248800
2018-09-07,145.940002,146.500000,145.119995,145.449997,128.501312,4693100
2018-09-10,146.600006,147.300003,145.559998,145.649994,128.678009,3618300
2018-09-11,146.000000,146.990005,145.250000,146.490005,129.420120,3374700
2018-09-12,146.369995,147.979996,146.029999,146.570007,129.490845,4506700
2018-09-13,147.350006,149.000000,147.119995,148.949997,131.593475,5346500
2018-09-14,148.850006,149.300003,147.779999,148.330002,131.045715,3452100
2018-09-17,148.440002,149.070007,147.770004,147.940002,130.701187,3551900
2018-09-18,147.759995,148.990005,147.470001,148.559998,131.248947,3629400
2018-09-19,148.630005,149.960007,148.229996,149.059998,131.690659,4246200
2018-09-20,149.580002,151.380005,149.440002,151.149994,133.537125,5952200
2018-09-21,151.479996,152.600006,150.740005,151.350006,133.713821,19947500
2018-09-24,151.100006,151.199997,149.460007,150.029999,132.547623,4265000
2018-09-25,149.910004,150.410004,148.360001,148.910004,131.558167,4397500
2018-09-26,152.399994,153.350006,151.339996,151.610001,133.943527,7401900
2018-09-27,152.009995,152.389999,151.160004,151.500000,133.846359,3477600
2018-09-28,151.160004,151.630005,150.789993,151.210007,133.590149,3305800
2018-10-01,151.710007,153.419998,151.710007,153.000000,135.171555,3757400
2018-10-02,152.990005,153.839996,152.500000,153.750000,135.834183,3029900
2018-10-03,154.000000,154.360001,152.800003,153.220001,135.365906,3315300
2018-10-04,151.690002,152.800003,150.360001,151.309998,133.678482,4237900
2018-10-05,150.899994,151.789993,147.869995,149.029999,131.664185,4602200
2018-10-08,148.500000,149.070007,147.179993,148.389999,131.098740,3239300
2018-10-09,148.080002,148.360001,146.929993,147.240005,130.082748,3642400
2018-10-10,147.500000,147.690002,142.500000,142.690002,126.062935,5547700
2018-10-11,142.619995,144.190002,138.779999,139.020004,122.820580,8710500
2018-10-12,141.119995,141.539993,139.080002,140.850006,124.437363,6563400
2018-10-15,140.380005,142.259995,140.139999,141.130005,124.684723,4965500
2018-10-16,142.929993,145.449997,141.580002,145.119995,128.209778,8695500
2018-10-17,135.889999,137.149994,133.419998,134.050003,118.429733,19464000
2018-10-18,132.729996,133.399994,130.039993,130.550003,115.337555,10011700
2018-10-19,130.649994,131.889999,127.959999,129.100006,114.056526,7791600
2018-10-22,129.580002,130.440002,128.399994,130.020004,114.869308,5719500
2018-10-23,129.020004,131.899994,128.410004,131.210007,115.920647,6463600
2018-10-24,131.169998,131.690002,127.000000,127.209999,112.386765,5710300
2018-10-25,127.250000,127.790001,125.139999,126.449997,111.715309,10304300
2018-10-26,125.209999,125.779999,123.709999,124.790001,110.248749,8767000
2018-10-29,119.339996,123.949997,118.300003,119.639999,105.698860,20450400
2018-10-30,120.480003,121.500000,115.150002,115.400002,101.952911,21458600
2018-10-31,116.489998,116.500000,114.089996,115.430000,101.979431,21645000
2018-11-01,115.500000,117.000000,115.110001,116.830002,103.216286,13626700
2018-11-02,117.510002,117.750000,114.540001,115.669998,102.191444,10592700
2018-11-05,116.099998,120.769997,116.000000,120.059998,106.069901,9144600
2018-11-06,120.699997,123.809998,120.309998,123.120003,108.773346,9597400
2018-11-07,123.790001,125.059998,122.330002,124.839996,110.292915,12382700
2018-11-08,122.660004,124.400002,122.629997,123.379997,110.391342,10396400
2018-11-09,123.610001,124.570000,121.959999,123.540001,110.534492,6961800
2018-11-12,123.500000,123.570000,120.650002,120.900002,108.172417,5379100
2018-11-13,121.190002,122.250000,119.900002,120.839996,108.118736,4084400
2018-11-14,121.110001,121.930000,119.769997,120.199997,107.546112,4762300
2018-11-15,119.660004,121.440002,119.510002,121.440002,108.655571,5207900
2018-11-16,120.889999,121.849998,120.540001,121.570000,108.771881,4076300
2018-11-19,121.629997,122.180000,119.769997,120.309998,107.644531,4131200
2018-11-20,118.489998,119.489998,116.699997,117.199997,104.861931,6233800
2018-11-21,117.610001,119.510002,117.389999,118.570000,106.087715,5335800
2018-11-23,118.089996,118.339996,116.910004,117.190002,104.852982,2334700
2018-11-26,118.370003,120.250000,118.059998,119.559998,106.973488,5011100
2018-11-27,118.379997,120.040001,118.370003,120.029999,107.394005,4903800
2018-11-28,121.010002,123.089996,120.220001,123.000000,110.051338,5104500
2018-11-29,122.440002,123.120003,121.400002,121.480003,108.691368,5200100
2018-11-30,121.660004,124.690002,121.480003,124.269997,111.187660,7251600
2018-12-03,125.669998,126.589996,124.360001,125.309998,112.118156,5846400
2018-12-04,124.489998,124.919998,121.330002,121.599998,108.798714,6000700
2018-12-06,119.720001,123.910004,119.300003,123.910004,110.865555,6938000
2018-12-07,123.900002,124.050003,118.870003,119.339996,106.776649,7019600
2018-12-10,119.739998,121.680000,118.519997,121.129997,108.378212,6549500
2018-12-11,123.250000,123.809998,120.000000,120.889999,108.163475,5043100
2018-12-12,122.510002,122.879997,121.000000,121.160004,108.405052,3560500
2018-12-13,121.260002,121.790001,120.169998,120.730003,108.020325,3993600
2018-12-14,119.500000,121.110001,119.440002,119.900002,107.277687,4554200
2018-12-17,119.070000,119.779999,115.070000,116.099998,103.877731,7374500
2018-12-18,116.900002,118.230003,116.019997,116.650002,104.369835,6290200
2018-12-19,117.150002,120.269997,115.970001,116.430000,104.173004,6979800
2018-12-20,115.699997,116.449997,111.699997,113.019997,101.121979,8454400
2018-12-21,112.500000,115.279999,110.440002,110.940002,99.260948,10386500
2018-12-24,109.900002,111.000000,107.500000,107.570000,96.245712,3821400
2018-12-26,108.000000,111.389999,105.940002,111.389999,99.663574,6645800
2018-12-27,109.989998,113.779999,109.470001,113.779999,101.801971,6045600
2018-12-28,114.220001,114.800003,112.500000,113.029999,101.130928,5117500
2018-12-31,113.330002,114.349998,112.419998,113.669998,101.703552,4982800
